product_id,brand,category,rating,review_text,review_date
101888,HP,Appliances,4.4,"Not bad, not great",2025-10-31
101889,LG,Appliances,3.2,Decent for the price,2025-12-23
101890,Nike,Home,3.3,Worth the money,2025-11-17
101891,Sony,Electronics,4.9,Decent for the price,2025-11-16
101892,Nike,Home,3.6,"Not bad, not great",2025-12-09
101893,Dell,Home,3.1,Decent for the price,2025-12-11
101894,Apple,Appliances,3.7,Average quality,2025-12-06
101895,Puma,Appliances,4.4,Average quality,2025-12-15
101896,Nike,Home,3.0,Product is okay,2025-11-25
101897,Samsung,Appliances,4.9,Poor quality,2025-11-23
101898,Dell,Home,3.9,"Excellent product, very satisfied",2025-10-29
101899,LG,Electronics,4.6,"Not bad, not great",2025-12-19
101900,Boat,Appliances,2.9,Decent for the price,2025-11-20
101901,Boat,Electronics,2.8,"Excellent product, very satisfied",2025-12-12
101902,Samsung,Appliances,4.4,Works perfectly,2025-12-17
101903,Samsung,Fashion,3.5,Works perfectly,2025-12-03
101904,Dell,Home,4.4,Meets expectations,2025-11-30
101905,Sony,Appliances,3.3,Worth the money,2025-12-05
101906,Dell,Home,2.6,Poor quality,2025-12-16
101907,HP,Home,2.9,"Excellent product, very satisfied",2025-12-25
101908,Boat,Home,2.7,"Excellent product, very satisfied",2025-11-11
101909,Sony,Home,3.6,Average quality,2025-12-11
101910,Nike,Appliances,4.7,Not worth the price,2025-11-13
101911,Nike,Electronics,4.0,Very disappointed,2025-11-15
101912,Apple,Electronics,3.6,Highly recommended,2025-12-24
101913,HP,Home,3.2,Works perfectly,2025-12-24
101914,Apple,Home,4.9,Works perfectly,2025-12-14
101915,HP,Electronics,3.1,"Excellent product, very satisfied",2025-12-03
101916,Sony,Home,3.8,Poor quality,2025-12-19
101917,Nike,Fashion,4.3,Poor quality,2025-11-25
101918,LG,Electronics,4.9,Meets expectations,2025-11-24
101919,Dell,Electronics,4.9,Highly recommended,2025-12-13
101920,Boat,Electronics,2.9,Quality is really good,2025-10-28
101921,HP,Fashion,3.7,Average quality,2025-11-06
101922,Apple,Home,4.9,Very disappointed,2025-11-11
101923,Puma,Home,4.6,Stopped working quickly,2025-12-17
101924,Samsung,Electronics,4.8,Product is okay,2025-10-30
101925,Samsung,Electronics,4.0,"Not bad, not great",2025-11-15
101926,Nike,Appliances,3.4,Average quality,2025-12-15
101927,LG,Electronics,4.0,Stopped working quickly,2025-11-14
101928,Dell,Fashion,3.6,Average quality,2025-12-09
101929,Dell,Home,3.3,Very disappointed,2025-12-13
101930,Apple,Fashion,3.4,Worth the money,2025-11-17
101931,Sony,Appliances,3.1,Product is okay,2025-12-25
101932,Apple,Electronics,5.0,Meets expectations,2025-12-13
101933,Apple,Home,3.6,Worth the money,2025-11-15
101934,Apple,Fashion,4.2,Very disappointed,2025-12-08
101935,Boat,Electronics,3.5,Stopped working quickly,2025-11-08
101936,Samsung,Appliances,3.3,"Excellent product, very satisfied",2025-12-23
101937,Sony,Appliances,4.7,Highly recommended,2025-10-29
101938,Nike,Electronics,4.0,Stopped working quickly,2025-12-12
101939,Dell,Appliances,4.9,Stopped working quickly,2025-11-19
101940,HP,Home,4.2,Bad experience,2025-12-24
101941,Nike,Appliances,4.3,Highly recommended,2025-11-17
101942,Samsung,Fashion,3.7,Meets expectations,2025-11-25
101943,LG,Home,3.4,Meets expectations,2025-12-14
101944,HP,Fashion,2.7,Works perfectly,2025-11-05
101945,Apple,Home,4.9,Works perfectly,2025-12-17
101946,HP,Electronics,3.0,Meets expectations,2025-12-05
101947,Dell,Appliances,4.5,Stopped working quickly,2025-11-22
101948,Puma,Home,4.7,Average quality,2025-12-04
101949,Samsung,Fashion,4.7,"Not bad, not great",2025-10-28
101950,Puma,Electronics,5.0,Very disappointed,2025-12-07
101951,Apple,Fashion,4.3,Worth the money,2025-12-24
101952,LG,Appliances,4.4,Not worth the price,2025-12-22
101953,Apple,Appliances,4.9,Quality is really good,2025-11-29
101954,Puma,Fashion,3.3,Quality is really good,2025-11-03
101955,Nike,Home,4.0,Very disappointed,2025-12-01
101956,HP,Fashion,2.9,Poor quality,2025-12-07
101957,Apple,Electronics,4.4,Very disappointed,2025-11-10
101958,Sony,Fashion,4.4,"Not bad, not great",2025-12-17
101959,Apple,Fashion,3.3,Poor quality,2025-11-04
101960,Sony,Appliances,4.9,Bad experience,2025-12-22
101961,HP,Fashion,3.1,Average quality,2025-11-07
101962,Puma,Home,2.8,Poor quality,2025-11-24
101963,Nike,Electronics,3.3,"Excellent product, very satisfied",2025-12-14
101964,Samsung,Appliances,4.8,Product is okay,2025-11-24
101965,Dell,Electronics,4.7,Meets expectations,2025-10-27
101966,Nike,Appliances,2.8,Stopped working quickly,2025-10-31
101967,LG,Home,4.9,"Excellent product, very satisfied",2025-12-22
101968,Dell,Electronics,4.7,Product is okay,2025-12-16
101969,Apple,Electronics,4.3,Stopped working quickly,2025-11-16
101970,Dell,Appliances,3.6,Average quality,2025-10-31
101971,Dell,Fashion,2.7,Meets expectations,2025-11-23
101972,Samsung,Home,2.9,Stopped working quickly,2025-12-13
101973,Dell,Appliances,2.9,Quality is really good,2025-12-04
101974,Boat,Appliances,3.4,Meets expectations,2025-12-09
101975,Dell,Home,3.3,Not worth the price,2025-12-20
101976,Dell,Fashion,4.2,Works perfectly,2025-11-24
101977,Samsung,Fashion,3.1,Decent for the price,2025-11-18
101978,LG,Appliances,3.8,Highly recommended,2025-12-15
101979,Boat,Fashion,3.6,Poor quality,2025-12-14
101980,Samsung,Fashion,3.7,Average quality,2025-11-20
101981,Sony,Home,4.7,Worth the money,2025-12-05
101982,Boat,Appliances,3.7,Poor quality,2025-12-13
101983,Apple,Fashion,5.0,Decent for the price,2025-12-24
101984,LG,Home,3.2,Meets expectations,2025-12-17
101985,Nike,Fashion,4.5,"Excellent product, very satisfied",2025-12-17
101986,Puma,Appliances,2.8,Stopped working quickly,2025-10-26
101987,Apple,Home,3.7,Very disappointed,2025-12-04
101988,Apple,Appliances,2.6,Highly recommended,2025-11-01
101989,Sony,Fashion,4.9,Quality is really good,2025-11-06
101990,Puma,Electronics,2.8,Highly recommended,2025-12-05
101991,Puma,Appliances,3.5,Decent for the price,2025-11-06
101992,Puma,Fashion,3.2,Not worth the price,2025-12-10
101993,Dell,Electronics,4.6,Quality is really good,2025-11-04
101994,Nike,Electronics,3.5,Product is okay,2025-12-14
101995,LG,Fashion,4.3,Highly recommended,2025-11-15
101996,Samsung,Appliances,2.6,Bad experience,2025-11-21
101997,Puma,Electronics,4.7,Highly recommended,2025-12-14
101998,Sony,Fashion,4.4,Meets expectations,2025-11-12
101999,Dell,Home,2.8,"Excellent product, very satisfied",2025-12-05
102000,Puma,Electronics,2.7,Product is okay,2025-12-20
