product_id,product_name,brand,category,sub_category,seller_id,price,discount_percent,stock_quantity,reorder_level,warehouse_location,rating,total_reviews,availability_status,last_updated,customer_review,review_text,feedback,comment,description
100134,Sony AC Model-253,Sony,Appliances,AC,SELL1002,46218,15,156,71,Mumbai,3.6,1996,In Stock,2025-12-24,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100135,HP Headphones Model-510,HP,Electronics,Headphones,SELL1004,3527,5,156,20,Delhi,4.9,2074,In Stock,2025-12-05,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100136,Sony Refrigerator Model-957,Sony,Appliances,Refrigerator,SELL1004,10825,5,57,90,Bangalore,2.5,2590,In Stock,2025-11-27,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100137,Apple Furniture Model-831,Apple,Home,Furniture,SELL1001,18819,20,286,29,Delhi,3.6,2248,In Stock,2025-12-06,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100138,HP Refrigerator Model-653,HP,Appliances,Refrigerator,SELL1002,6252,5,39,94,Mumbai,3.3,1762,In Stock,2025-12-14,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100139,Samsung Kids Model-187,Samsung,Fashion,Kids,SELL1001,2890,5,148,89,Bangalore,2.8,1090,In Stock,2025-12-23,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100140,LG Smartwatch Model-256,LG,Electronics,Smartwatch,SELL1004,34848,10,72,85,Bangalore,2.6,304,In Stock,2025-12-02,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100141,Boat Refrigerator Model-647,Boat,Appliances,Refrigerator,SELL1002,33466,20,430,94,Chennai,4.9,1012,In Stock,2025-12-12,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100142,LG Refrigerator Model-179,LG,Appliances,Refrigerator,SELL1002,2555,5,158,86,Mumbai,5.0,1196,In Stock,2025-12-22,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100143,Puma Kids Model-113,Puma,Fashion,Kids,SELL1003,22428,20,339,45,Hyderabad,3.7,2400,In Stock,2025-11-26,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100144,Nike Decor Model-999,Nike,Home,Decor,SELL1003,41443,5,145,20,Hyderabad,4.6,285,In Stock,2025-12-08,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100145,Puma Laptop Model-932,Puma,Electronics,Laptop,SELL1002,9639,30,19,89,Delhi,4.9,4815,In Stock,2025-12-09,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100146,Apple Furniture Model-136,Apple,Home,Furniture,SELL1004,2254,15,112,41,Hyderabad,4.7,16,In Stock,2025-12-08,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100147,Boat Washing Machine Model-373,Boat,Appliances,Washing Machine,SELL1004,23676,5,240,20,Delhi,2.9,4900,In Stock,2025-12-20,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100148,Sony Washing Machine Model-304,Sony,Appliances,Washing Machine,SELL1001,835,30,37,47,Hyderabad,4.3,2041,In Stock,2025-11-26,Average quality,Average quality,Average quality,Average quality,Average quality
100149,Sony Laptop Model-312,Sony,Electronics,Laptop,SELL1003,8150,30,115,82,Hyderabad,3.1,630,In Stock,2025-12-22,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100150,LG Decor Model-542,LG,Home,Decor,SELL1002,17419,0,174,24,Mumbai,4.8,1642,In Stock,2025-12-08,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100151,Boat Refrigerator Model-465,Boat,Appliances,Refrigerator,SELL1002,14315,10,224,93,Mumbai,4.0,2417,In Stock,2025-12-03,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100152,LG Refrigerator Model-422,LG,Appliances,Refrigerator,SELL1002,10546,0,78,84,Chennai,3.5,2624,In Stock,2025-12-06,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100153,HP Smartwatch Model-360,HP,Electronics,Smartwatch,SELL1001,6607,30,62,42,Bangalore,4.7,1718,In Stock,2025-12-08,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100154,Nike Decor Model-102,Nike,Home,Decor,SELL1002,2543,30,245,40,Delhi,4.7,91,In Stock,2025-12-19,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100155,HP Furniture Model-698,HP,Home,Furniture,SELL1001,48579,20,423,29,Hyderabad,3.3,345,In Stock,2025-12-01,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100156,LG Laptop Model-661,LG,Electronics,Laptop,SELL1003,47972,20,7,88,Mumbai,2.7,4804,In Stock,2025-11-30,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100157,Sony Women Model-260,Sony,Fashion,Women,SELL1004,14240,5,37,70,Hyderabad,4.9,44,In Stock,2025-12-15,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100158,Dell Furniture Model-412,Dell,Home,Furniture,SELL1002,37083,20,342,31,Bangalore,3.2,2065,In Stock,2025-12-09,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100159,Boat AC Model-740,Boat,Appliances,AC,SELL1003,16372,0,37,70,Mumbai,4.6,213,In Stock,2025-11-29,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100160,Apple Kids Model-252,Apple,Fashion,Kids,SELL1002,23751,10,258,43,Bangalore,4.4,1885,In Stock,2025-12-07,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100161,Boat Kitchen Model-216,Boat,Home,Kitchen,SELL1001,47097,5,479,26,Hyderabad,3.7,4070,In Stock,2025-12-11,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100162,HP Decor Model-751,HP,Home,Decor,SELL1002,1630,20,111,63,Chennai,4.7,4563,In Stock,2025-12-24,Average quality,Average quality,Average quality,Average quality,Average quality
100163,Apple Decor Model-695,Apple,Home,Decor,SELL1002,20082,30,408,55,Hyderabad,4.4,199,In Stock,2025-12-22,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100164,Sony Men Model-917,Sony,Fashion,Men,SELL1001,15562,15,324,27,Bangalore,4.9,281,In Stock,2025-12-14,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100165,Apple Refrigerator Model-543,Apple,Appliances,Refrigerator,SELL1003,20138,0,3,33,Delhi,2.8,3201,In Stock,2025-12-03,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
100166,LG Smartwatch Model-925,LG,Electronics,Smartwatch,SELL1001,36830,5,446,75,Chennai,3.3,4421,In Stock,2025-12-25,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100167,Dell Refrigerator Model-580,Dell,Appliances,Refrigerator,SELL1004,6888,30,441,52,Mumbai,4.6,1674,In Stock,2025-12-05,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100168,Puma Women Model-168,Puma,Fashion,Women,SELL1003,18967,15,313,43,Hyderabad,3.6,1537,In Stock,2025-12-15,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100169,Dell AC Model-165,Dell,Appliances,AC,SELL1002,3038,5,31,66,Mumbai,4.5,3948,In Stock,2025-12-06,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100170,Apple Kitchen Model-506,Apple,Home,Kitchen,SELL1004,6042,10,263,94,Mumbai,4.3,2314,In Stock,2025-12-19,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100171,Sony Men Model-643,Sony,Fashion,Men,SELL1001,27341,15,361,78,Chennai,3.6,4031,In Stock,2025-12-24,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100172,Sony Laptop Model-882,Sony,Electronics,Laptop,SELL1001,45086,10,333,97,Mumbai,4.3,976,In Stock,2025-12-16,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
100173,Boat AC Model-822,Boat,Appliances,AC,SELL1004,43863,30,302,30,Mumbai,4.2,1192,In Stock,2025-12-17,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100174,Boat Headphones Model-669,Boat,Electronics,Headphones,SELL1003,19106,10,82,56,Mumbai,2.9,3166,In Stock,2025-12-09,Average quality,Average quality,Average quality,Average quality,Average quality
100175,HP AC Model-509,HP,Appliances,AC,SELL1003,49477,10,56,46,Bangalore,3.0,676,In Stock,2025-11-26,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100176,Dell Men Model-484,Dell,Fashion,Men,SELL1002,34630,20,274,72,Delhi,2.5,1917,In Stock,2025-12-23,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100177,Samsung Washing Machine Model-113,Samsung,Appliances,Washing Machine,SELL1003,8929,5,61,24,Mumbai,4.1,1203,In Stock,2025-12-21,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100178,Dell AC Model-715,Dell,Appliances,AC,SELL1003,34346,0,426,100,Delhi,4.6,530,In Stock,2025-12-14,Average quality,Average quality,Average quality,Average quality,Average quality
100179,Apple Laptop Model-255,Apple,Electronics,Laptop,SELL1003,19384,20,12,57,Mumbai,2.9,383,In Stock,2025-12-20,Average quality,Average quality,Average quality,Average quality,Average quality
100180,Boat Smartwatch Model-411,Boat,Electronics,Smartwatch,SELL1002,19197,30,5,85,Mumbai,4.7,1433,In Stock,2025-12-08,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100181,HP Furniture Model-941,HP,Home,Furniture,SELL1001,37817,20,189,77,Chennai,3.5,436,In Stock,2025-12-07,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100182,HP Laptop Model-572,HP,Electronics,Laptop,SELL1001,2737,20,449,64,Mumbai,4.4,212,In Stock,2025-11-30,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100183,HP Kitchen Model-557,HP,Home,Kitchen,SELL1002,21655,0,247,23,Delhi,4.2,4996,In Stock,2025-12-22,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100184,Apple Furniture Model-682,Apple,Home,Furniture,SELL1002,43193,5,450,41,Mumbai,4.9,731,In Stock,2025-12-03,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100185,Dell Laptop Model-503,Dell,Electronics,Laptop,SELL1002,42979,20,281,65,Mumbai,3.0,3485,In Stock,2025-11-29,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100186,HP Furniture Model-612,HP,Home,Furniture,SELL1002,40736,0,379,25,Hyderabad,4.9,4381,In Stock,2025-12-24,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100187,Dell Laptop Model-361,Dell,Electronics,Laptop,SELL1001,20308,10,278,58,Mumbai,4.0,1372,In Stock,2025-11-29,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100188,LG Laptop Model-472,LG,Electronics,Laptop,SELL1002,33536,15,295,38,Bangalore,2.6,4600,In Stock,2025-12-21,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100189,Apple Laptop Model-137,Apple,Electronics,Laptop,SELL1002,45828,0,228,84,Delhi,4.5,1987,In Stock,2025-12-12,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100190,LG AC Model-521,LG,Appliances,AC,SELL1001,37788,5,260,92,Chennai,3.2,1566,In Stock,2025-12-04,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100191,Boat Refrigerator Model-657,Boat,Appliances,Refrigerator,SELL1003,43851,30,496,51,Mumbai,4.3,1937,In Stock,2025-12-11,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100192,Dell Mobile Model-308,Dell,Electronics,Mobile,SELL1004,34411,30,34,24,Bangalore,2.5,884,In Stock,2025-11-25,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100193,Sony Men Model-407,Sony,Fashion,Men,SELL1003,16273,10,12,30,Chennai,2.9,3525,In Stock,2025-11-29,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100194,Samsung Refrigerator Model-750,Samsung,Appliances,Refrigerator,SELL1004,820,5,402,71,Delhi,4.7,1341,In Stock,2025-11-28,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100195,Nike Headphones Model-838,Nike,Electronics,Headphones,SELL1003,44501,15,201,20,Delhi,4.8,1408,In Stock,2025-12-02,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100196,Apple Decor Model-821,Apple,Home,Decor,SELL1003,7986,20,86,69,Bangalore,3.5,1581,In Stock,2025-12-16,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100197,HP AC Model-742,HP,Appliances,AC,SELL1002,38698,5,142,72,Hyderabad,4.4,829,In Stock,2025-12-19,Average quality,Average quality,Average quality,Average quality,Average quality
100198,Apple Men Model-803,Apple,Fashion,Men,SELL1004,31132,15,248,33,Chennai,4.0,4463,In Stock,2025-12-03,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100199,Puma Furniture Model-271,Puma,Home,Furniture,SELL1004,23335,15,431,54,Mumbai,3.7,4275,In Stock,2025-11-30,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100200,Nike Mobile Model-699,Nike,Electronics,Mobile,SELL1004,21503,10,477,49,Delhi,4.4,141,In Stock,2025-12-08,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100201,Boat Decor Model-937,Boat,Home,Decor,SELL1004,35489,20,0,61,Hyderabad,4.1,297,Out of Stock,2025-11-28,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100202,LG AC Model-134,LG,Appliances,AC,SELL1001,22696,0,93,25,Bangalore,3.5,309,In Stock,2025-12-09,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100203,HP Women Model-419,HP,Fashion,Women,SELL1001,18157,5,8,62,Chennai,3.6,3225,In Stock,2025-11-28,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100204,Puma Laptop Model-607,Puma,Electronics,Laptop,SELL1002,31353,0,442,20,Delhi,3.8,723,In Stock,2025-12-02,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100205,Samsung Women Model-842,Samsung,Fashion,Women,SELL1001,38904,15,156,74,Delhi,2.6,3995,In Stock,2025-12-05,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100206,Boat Kids Model-387,Boat,Fashion,Kids,SELL1004,39548,15,439,59,Bangalore,2.9,3336,In Stock,2025-11-28,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100207,Boat Headphones Model-687,Boat,Electronics,Headphones,SELL1002,2373,20,453,47,Mumbai,3.6,983,In Stock,2025-11-29,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100208,Sony Kitchen Model-440,Sony,Home,Kitchen,SELL1004,49251,10,211,75,Hyderabad,4.6,3655,In Stock,2025-12-10,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100209,Dell Washing Machine Model-981,Dell,Appliances,Washing Machine,SELL1001,32705,0,386,81,Hyderabad,2.9,1585,In Stock,2025-12-13,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100210,Apple Mobile Model-776,Apple,Electronics,Mobile,SELL1003,30895,0,489,37,Hyderabad,3.8,2256,In Stock,2025-12-12,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100211,Boat Furniture Model-494,Boat,Home,Furniture,SELL1003,19673,30,442,77,Chennai,4.9,4970,In Stock,2025-12-21,Average quality,Average quality,Average quality,Average quality,Average quality
100212,Boat Furniture Model-105,Boat,Home,Furniture,SELL1002,40193,30,280,78,Hyderabad,2.9,1639,In Stock,2025-12-02,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100213,Apple Refrigerator Model-574,Apple,Appliances,Refrigerator,SELL1002,23222,20,371,37,Mumbai,4.2,2236,In Stock,2025-12-17,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
100214,Apple Washing Machine Model-373,Apple,Appliances,Washing Machine,SELL1001,21688,15,96,81,Delhi,4.1,1032,In Stock,2025-12-18,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
